# start - Sun May 27 21:49:34 2018
# beta: 0.016393
# n_ensamble / n_max: 8000.000000 / 40000.000000
# initial energy: 10580.532618
#
# energy acceptance step
      9135 0.45234775 0.92
      9124 0.45260223 0.92
      9127 0.45264624 0.92
      9066 0.45185185 0.92
      9131 0.45210551 0.92
      9135 0.45048365 0.92
      9075 0.45073665 0.92
      9064 0.44954128 0.88
      9026 0.44958753 0.86
      9062 0.44963370 0.85
      9040 0.44906350 0.81
      9017 0.44870041 0.77
      8915 0.44895169 0.77
      8902 0.44920273 0.76
      8872 0.44945355 0.75
      8812 0.44949955 0.74
      8856 0.44893327 0.7
      8874 0.44857272 0.67
      8888 0.44861928 0.66
      8931 0.44886878 0.65
      8959 0.44891501 0.64
      8999 0.44875847 0.62
      9036 0.44900722 0.61
      9045 0.44885083 0.6
      9039 0.44909910 0.59
      9065 0.44894287 0.57
      9068 0.44898876 0.56
      9054 0.44923630 0.56
      9028 0.44908031 0.54
      8998 0.44932735 0.53
      8993 0.44957418 0.53
      8943 0.44982079 0.52
      9035 0.44986571 0.51
      9057 0.45011186 0.51
      9064 0.45035778 0.51
      8994 0.45060349 0.51
      9010 0.45064761 0.51
      9047 0.45089286 0.51
      8983 0.45053476 0.51
      8925 0.45017794 0.5
      8902 0.45042241 0.5
      8880 0.45066667 0.5
      8897 0.45091071 0.5
      8931 0.45115453 0.5
      8945 0.45139814 0.5
      8935 0.45144124 0.5
      8963 0.45088496 0.5
      9028 0.45112782 0.5
      8994 0.45137047 0.5
      8990 0.45161290 0.5
      8989 0.45185512 0.5
      9005 0.45209713 0.5
      9030 0.45233892 0.5
      8974 0.45258050 0.5
      8970 0.45282187 0.5
      8954 0.45306302 0.5
      8964 0.45310436 0.5
      8857 0.45334507 0.5
      8813 0.45358557 0.5
      8803 0.45362637 0.5
      8816 0.45326898 0.5
      8709 0.45350877 0.5
      8735 0.45374836 0.5
      8743 0.45359019 0.5
      8776 0.45363080 0.5
      8796 0.45386970 0.5
      8829 0.45391000 0.5
      8848 0.45395024 0.5
      8862 0.45399041 0.5
      8785 0.45422842 0.5
      8790 0.45446623 0.5
      8817 0.45470383 0.5
      8812 0.45494123 0.5
      8785 0.45517842 0.5
      8736 0.45541540 0.5
      8786 0.45565217 0.5
      8724 0.45588874 0.5
      8742 0.45612511 0.5
      8735 0.45616319 0.5
      8784 0.45620121 0.5
      8741 0.45643693 0.5
      8723 0.45667244 0.5
      8676 0.45690775 0.5
      8602 0.45714286 0.5
      8520 0.45698227 0.5
      8494 0.45721694 0.5
      8458 0.45725389 0.5
      8429 0.45748813 0.5
      8459 0.45772217 0.5
      8397 0.45775862 0.5
      8417 0.45779500 0.5
      8371 0.45684843 0.5
      8367 0.45688546 0.5
      8373 0.45692242 0.5
      8392 0.45715510 0.5
      8418 0.45719178 0.5
      8405 0.45742405 0.5
      8381 0.45765612 0.5
      8365 0.45788799 0.5
      8343 0.45811966 0.5
      8348 0.45815542 0.5
      8307 0.45838668 0.5
      8368 0.45842217 0.5
      8321 0.45865303 0.5
      8329 0.45888368 0.5
      8317 0.45911414 0.5
      8309 0.45934440 0.5
      8293 0.45957447 0.5
      8352 0.45980434 0.5
      8408 0.46003401 0.5
      8428 0.46026349 0.5
      8399 0.46049278 0.5
      8396 0.46072187 0.5
      8381 0.46075520 0.5
      8358 0.46098388 0.5
      8384 0.46023689 0.5
      8407 0.46046512 0.5
      8348 0.46049852 0.5
      8336 0.46072635 0.5
      8374 0.46095399 0.5
      8401 0.46118143 0.5
      8403 0.46101981 0.5
      8388 0.46124684 0.5
      8411 0.46147368 0.5
      8381 0.46131203 0.5
      8469 0.46134454 0.5
      8490 0.46157077 0.5
      8519 0.46179681 0.5
      8534 0.46202266 0.5
      8510 0.46224832 0.5
      8458 0.46227997 0.5
      8536 0.46250524 0.5
      8524 0.46273032 0.5
      8501 0.46295521 0.5
      8475 0.46317992 0.5
      8546 0.46340443 0.5
      8529 0.46362876 0.5
      8521 0.46385290 0.5
      8550 0.46407686 0.5
      8514 0.46430063 0.5
      8554 0.46413678 0.5
      8534 0.46436015 0.5
      8574 0.46458333 0.5
      8520 0.46480633 0.5
      8516 0.46464226 0.5
      8577 0.46486486 0.5
      8592 0.46508728 0.5
      8598 0.46530951 0.5
      8614 0.46533831 0.5
      8669 0.46556017 0.5
      8624 0.46578183 0.5
      8645 0.46561723 0.5
      8592 0.46583851 0.5
      8594 0.46605960 0.5
      8636 0.46628051 0.5
      8544 0.46650124 0.5
      8512 0.46672179 0.5
      8529 0.46674928 0.5
      8521 0.46696945 0.5
      8504 0.46699670 0.5
      8479 0.46721649 0.5
      8463 0.46743611 0.5
      8437 0.46765554 0.5
      8408 0.46768217 0.5
      8402 0.46770876 0.5
      8426 0.46792763 0.5
      8476 0.46814632 0.5
      8521 0.46817248 0.5
      8447 0.46839080 0.5
      8432 0.46860895 0.5
      8473 0.46882691 0.5
      8498 0.46904469 0.5
      8491 0.46887797 0.5
      8539 0.46909537 0.5
      8620 0.46912065 0.5
      8584 0.46895425 0.5
      8602 0.46917109 0.5
      8599 0.46938776 0.5
      8588 0.46864821 0.5
      8617 0.46886447 0.5
      8628 0.46888979 0.5
      8620 0.46910569 0.5
      8631 0.46932141 0.5
      8648 0.46953696 0.5
      8688 0.46975233 0.5
      8692 0.46996753 0.5
      8732 0.47018256 0.5
      8686 0.47039740 0.5
      8670 0.47061208 0.5
      8673 0.47082658 0.5
      8603 0.47085020 0.5
      8634 0.47106435 0.5
      8659 0.47108775 0.5
      8603 0.47111111 0.5
      8573 0.47132472 0.5
      8560 0.47153815 0.5
      8549 0.47156111 0.5
      8543 0.47177419 0.5
      8528 0.47179694 0.5
      8584 0.47181965 0.5
      8554 0.47203219 0.5
      8563 0.47224457 0.5
      8605 0.47245678 0.5
      8514 0.47266881 0.5
      8561 0.47174349 0.5
      8571 0.47195513 0.5
      8556 0.47178872 0.5
      8594 0.47200000 0.5
      8588 0.47221112 0.5
      8634 0.47242206 0.5
      8626 0.47225549 0.5
      8663 0.47246608 0.5
      8634 0.47267651 0.5
      8592 0.47288676 0.5
      8587 0.47290837 0.5
      8624 0.47311828 0.5
      8610 0.47332803 0.5
      8570 0.47353760 0.5
      8638 0.47355865 0.5
      8646 0.47376789 0.5
      8639 0.47397696 0.5
      8676 0.47380952 0.5
      8668 0.47401825 0.5
      8660 0.47422680 0.5
      8717 0.47424723 0.5
      8748 0.47445545 0.5
      8767 0.47447566 0.5
      8795 0.47468354 0.5
      8791 0.47489126 0.5
      8820 0.47491110 0.5
      8791 0.47511848 0.5
      8796 0.47532570 0.5
      8760 0.47553275 0.5
      8772 0.47573964 0.5
      8803 0.47594637 0.5
      8803 0.47615294 0.5
      8806 0.47635934 0.5
      8808 0.47619048 0.5
      8789 0.47639654 0.5
      8827 0.47622790 0.5
      8864 0.47643362 0.5
      8928 0.47663918 0.5
      8938 0.47647059 0.5
      8946 0.47648903 0.5
      8861 0.47650744 0.5
      8822 0.47671233 0.5
      8800 0.47691706 0.5
      8824 0.47712163 0.5
      8821 0.47732604 0.5
      8791 0.47753029 0.5
      8790 0.47773437 0.5
      8713 0.47793831 0.5
      8725 0.47814208 0.5
      8797 0.47834569 0.5
      8795 0.47854914 0.5
      8796 0.47875244 0.5
      8750 0.47876899 0.5
      8754 0.47897196 0.5
      8756 0.47917478 0.5
      8759 0.47937743 0.5
      8773 0.47957993 0.5
      8767 0.47959580 0.5
      8768 0.47979798 0.5
      8818 0.48000000 0.5
      8775 0.48001552 0.5
      8776 0.47984496 0.5
      8776 0.47986057 0.5
      8745 0.48006194 0.5
      8732 0.48026316 0.5
      8711 0.48046422 0.5
      8689 0.48066512 0.5
      8710 0.48030888 0.5
      8717 0.48050946 0.5
      8700 0.48070988 0.5
      8705 0.48091014 0.5
      8682 0.48111025 0.5
      8702 0.48112481 0.5
      8692 0.48132461 0.5
      8639 0.48133898 0.5
      8686 0.48153846 0.5
      8708 0.48173779 0.5
      8667 0.48193697 0.5
      8739 0.48195084 0.5
      8716 0.48214971 0.5
      8740 0.48197853 0.5
      8731 0.48199234 0.5
      8718 0.48145315 0.5
      8656 0.48165138 0.5
      8702 0.48184945 0.5
      8685 0.48204736 0.5
      8710 0.48224513 0.5
      8684 0.48225868 0.5
      8712 0.48190476 0.5
      8701 0.48210206 0.5
      8801 0.48211568 0.5
      8835 0.48231267 0.5
      8804 0.48250951 0.5
      8859 0.48270620 0.5
      8930 0.48290274 0.5
      8943 0.48291572 0.5
      9000 0.48311195 0.5
      9058 0.48330804 0.5
      9021 0.48350398 0.5
      9025 0.48369977 0.5
      9005 0.48389541 0.5
      9049 0.48409091 0.5
      9071 0.48428626 0.5
      9092 0.48448145 0.5
      9027 0.48467650 0.5
      8929 0.48468809 0.5
      8950 0.48488284 0.5
      8971 0.48507745 0.5
      8921 0.48527190 0.5
      8886 0.48546621 0.5
      8813 0.48566038 0.5
      8797 0.48585439 0.5
      8809 0.48586506 0.5
      8779 0.48605878 0.5
      8815 0.48606928 0.5
      8889 0.48607976 0.5
      8937 0.48627303 0.5
      8804 0.48628335 0.5
      8711 0.48592871 0.5
      8679 0.48575712 0.5
      8710 0.48594979 0.5
      8700 0.48614232 0.5
      8664 0.48633471 0.5
      8692 0.48652695 0.5
      8666 0.48671904 0.5
      8714 0.48691099 0.5
      8785 0.48710280 0.5
      8774 0.48729447 0.5
      8843 0.48748599 0.5
      8845 0.48749533 0.5
      8838 0.48768657 0.5
      8853 0.48769575 0.5
      8846 0.48752328 0.5
      8747 0.48735119 0.5
      8649 0.48754184 0.5
      8635 0.48773234 0.5
      8605 0.48792271 0.5
      8649 0.48811293 0.5
      8605 0.48830301 0.5
      8567 0.48849295 0.5
      8575 0.48868275 0.5
      8625 0.48887240 0.5
      8651 0.48906192 0.5
      8700 0.48925130 0.5
      8726 0.48944053 0.5
      8684 0.48872458 0.5
      8691 0.48873291 0.5
      8652 0.48874123 0.5
      8680 0.48892989 0.5
      8759 0.48911841 0.5
      8827 0.48930678 0.5
      8831 0.48949502 0.5
      8895 0.48968312 0.5
      8859 0.48987109 0.5
      8821 0.48987854 0.5
      8851 0.49006623 0.5
      8777 0.49025377 0.5
      8778 0.49044118 0.5
      8760 0.49044820 0.5
      8760 0.49063533 0.5
      8774 0.49064220 0.5
      8809 0.49082905 0.5
      8823 0.49101577 0.5
      8807 0.49120235 0.5
      8887 0.49138879 0.5
      9014 0.49157509 0.5
      9021 0.49176126 0.5
      9053 0.49176729 0.5
      9070 0.49177331 0.5
      9032 0.49195906 0.5
      9053 0.49214468 0.5
      9051 0.49233017 0.5
      8997 0.49233577 0.5
      8916 0.49198251 0.5
      8893 0.49216758 0.5
      8961 0.49217328 0.5
      8972 0.49217897 0.5
      8967 0.49236364 0.5
      8957 0.49254816 0.5
      8936 0.49273256 0.5
      8932 0.49291682 0.5
      8961 0.49274311 0.5
      8905 0.49292709 0.5
      8989 0.49275362 0.5
      8961 0.49293734 0.5
      8972 0.49312093 0.5
      8996 0.49330438 0.5
      9040 0.49348770 0.5
      9062 0.49367089 0.5
      9071 0.49349711 0.5
      9034 0.49350181 0.5
      9116 0.49368459 0.5
      9151 0.49351118 0.5
      9148 0.49351585 0.5
      9126 0.49369824 0.5
      9183 0.49370277 0.5
      9243 0.49388489 0.5
      9207 0.49406688 0.5
      9213 0.49424874 0.5
      9220 0.49443047 0.5
      9195 0.49443447 0.5
      9211 0.49461594 0.5
      9180 0.49461980 0.5
      9185 0.49480100 0.5
      9201 0.49498208 0.5
      9252 0.49516302 0.5
      9314 0.49516649 0.5
      9221 0.49516995 0.5
      9224 0.49517340 0.5
      9241 0.49517685 0.5
      9270 0.49518029 0.5
      9205 0.49536046 0.5
      9209 0.49536377 0.5
      9175 0.49554367 0.5
      9189 0.49572345 0.5
      9222 0.49590310 0.5
      9143 0.49572954 0.5
      9158 0.49573257 0.5
      9181 0.49591184 0.5
      9146 0.49609097 0.5
      9175 0.49609375 0.5
      9224 0.49627263 0.5
      9145 0.49645138 0.5
      9122 0.49627792 0.5
      9087 0.49645641 0.5
      9024 0.49663479 0.5
      8996 0.49628582 0.5
      9032 0.49628844 0.5
      9027 0.49611582 0.5
      9008 0.49629368 0.5
      8979 0.49629630 0.5
      8945 0.49647391 0.5
      8927 0.49647639 0.5
      8869 0.49665375 0.5
      8849 0.49683099 0.5
      8826 0.49665846 0.5
      8879 0.49683544 0.5
      8908 0.49701230 0.5
      8892 0.49683989 0.5
      8936 0.49701650 0.5
      8951 0.49719298 0.5
      9027 0.49736934 0.5
      9052 0.49754558 0.5
      9078 0.49772170 0.5
      8991 0.49789769 0.5
      8934 0.49772489 0.5
      8978 0.49790063 0.5
      9019 0.49790210 0.5
      8987 0.49755587 0.5
      8976 0.49773124 0.5
      9006 0.49790649 0.5
      9084 0.49808162 0.5
      9088 0.49808296 0.5
      9058 0.49808429 0.5
      9078 0.49825905 0.5
      8988 0.49843369 0.5
      8986 0.49843478 0.5
      9021 0.49843587 0.5
      9014 0.49861015 0.5
      8976 0.49878430 0.5
      8940 0.49895833 0.5
      8947 0.49913225 0.5
      8999 0.49878683 0.5
      8968 0.49896050 0.5
      8928 0.49878851 0.5
      8899 0.49878935 0.5
      8893 0.49879018 0.5
      8833 0.49896337 0.5
      8793 0.49913644 0.5
      8787 0.49930939 0.5
      8791 0.49948222 0.5
      8783 0.49965493 0.5
      8750 0.49982753 0.5
      8747 0.50000000 0.5
      8735 0.50000000 0.5
      8731 0.50017224 0.5
      8672 0.49982800 0.5
      8748 0.50000000 0.5
      8691 0.50017188 0.5
      8655 0.50034364 0.5
      8566 0.50051529 0.5
      8564 0.50068681 0.5
      8579 0.50085822 0.5
      8633 0.50085763 0.5
      8633 0.50102881 0.5
      8690 0.50119986 0.5
      8696 0.50137080 0.5
      8687 0.50154162 0.5
      8700 0.50136893 0.5
      8733 0.50153951 0.5
      8782 0.50153846 0.5
      8753 0.50170882 0.5
      8752 0.50170765 0.5
      8762 0.50187777 0.5
      8732 0.50204778 0.5
      8608 0.50221767 0.5
      8628 0.50238745 0.5
      8620 0.50255711 0.5
      8677 0.50272665 0.5
      8641 0.50289608 0.5
      8653 0.50289411 0.5
      8713 0.50306331 0.5
      8734 0.50306122 0.5
      8718 0.50305914 0.5
      8717 0.50305707 0.5
      8735 0.50322581 0.5
      8663 0.50339443 0.5
      8702 0.50356295 0.5
      8685 0.50356053 0.5
      8708 0.50372881 0.5
      8720 0.50389698 0.5
      8722 0.50372376 0.5
      8730 0.50372124 0.5
      8722 0.50388908 0.5
      8737 0.50405680 0.5
      8680 0.50422440 0.5
      8755 0.50439189 0.5
      8731 0.50455927 0.5
      8716 0.50472654 0.5
      8714 0.50472335 0.5
      8704 0.50472016 0.5
      8708 0.50454699 0.5
      8724 0.50352704 0.5
      8773 0.50352467 0.5
      8775 0.50335345 0.5
      8795 0.50318258 0.5
      8804 0.50318045 0.5
      8836 0.50301003 0.5
      8846 0.50283996 0.5
      8867 0.50283806 0.5
      8930 0.50250083 0.5
      8913 0.50266667 0.5
      8916 0.50283239 0.5
      8873 0.50299800 0.5
      8965 0.50316350 0.5
      8980 0.50332889 0.5
      8979 0.50349418 0.5
      8907 0.50365935 0.5
      8858 0.50382441 0.5
      8948 0.50398936 0.5
      8901 0.50398671 0.5
      8854 0.50415144 0.5
      8902 0.50431607 0.5
      8906 0.50448058 0.5
      8915 0.50447761 0.5
      8944 0.50430749 0.5
      8951 0.50447168 0.5
      8951 0.50463576 0.5
      8978 0.50463269 0.5
      8965 0.50479656 0.5
      9003 0.50496032 0.5
      8919 0.50512397 0.5
      8887 0.50512058 0.5
      8926 0.50528402 0.5
      8931 0.50544734 0.5
      8912 0.50527704 0.5
      8884 0.50544016 0.5
      8836 0.50560316 0.5
      8844 0.50576606 0.5
      8884 0.50592885 0.5
      8830 0.50609154 0.5
      8814 0.50625411 0.5
      8824 0.50625000 0.5
      8851 0.50641236 0.5
      8849 0.50657462 0.5
      8826 0.50673677 0.5
      8827 0.50673235 0.5
      8786 0.50672793 0.5
      8870 0.50688976 0.5
      8881 0.50705149 0.5
      8826 0.50704687 0.5
      8845 0.50720839 0.5
      8834 0.50736980 0.5
      8776 0.50753111 0.5
      8767 0.50752618 0.5
      8785 0.50768728 0.5
      8791 0.50784827 0.5
      8790 0.50800915 0.5
      8895 0.50816993 0.5
      8915 0.50799869 0.5
      9002 0.50799347 0.5
      9020 0.50749186 0.5
      8966 0.50765223 0.5
      8994 0.50764725 0.5
      9006 0.50780742 0.5
      8957 0.50796748 0.5
      9010 0.50763235 0.5
      9125 0.50779221 0.5
      9055 0.50795196 0.5
      9071 0.50811162 0.5
      9081 0.50810636 0.5
      9112 0.50826580 0.5
      9113 0.50842515 0.5
      9078 0.50858439 0.5
      9094 0.50874352 0.5
      9079 0.50890256 0.5
      9088 0.50906149 0.5
      9085 0.50889104 0.5
      9040 0.50888530 0.5
      8982 0.50904393 0.5
      8935 0.50920245 0.5
      8920 0.50936088 0.5
      8937 0.50951920 0.5
      8942 0.50918466 0.5
      8991 0.50934278 0.5
      8980 0.50950081 0.5
      8907 0.50965873 0.5
      8830 0.50981654 0.5
      8836 0.50997426 0.5
      8809 0.50996785 0.5
      8848 0.50996144 0.5
      8851 0.51011886 0.5
      8795 0.51027617 0.5
      8806 0.51043339 0.5
      8781 0.51059050 0.5
      8714 0.51074751 0.5
      8684 0.51090443 0.5
      8670 0.51106124 0.5
      8686 0.51105415 0.5
      8724 0.51104707 0.5
      8720 0.51120359 0.5
      8701 0.51136000 0.5
      8786 0.51135273 0.5
      8799 0.51150895 0.5
      8810 0.51150160 0.5
      8813 0.51165762 0.5
      8825 0.51181354 0.5
      8812 0.51196936 0.5
      8783 0.51212508 0.5
      8811 0.51228070 0.5
      8912 0.51243622 0.5
      8950 0.51259165 0.5
      8938 0.51274697 0.5
      8908 0.51290220 0.5
      8883 0.51305732 0.5
      8904 0.51321235 0.5
      8920 0.51336728 0.5
      8951 0.51352211 0.5
      8946 0.51367684 0.5
      8934 0.51366815 0.5
      8973 0.51382269 0.5
      9055 0.51397713 0.5
      9052 0.51413147 0.5
      9080 0.51428571 0.5
      9089 0.51427665 0.5
      9058 0.51443070 0.5
      8984 0.51458465 0.5
      8991 0.51473851 0.5
      8964 0.51489227 0.5
      8917 0.51504593 0.5
      9001 0.51519949 0.5
      8979 0.51535296 0.5
      9021 0.51534325 0.5
      9081 0.51533354 0.5
      9096 0.51548673 0.5
      9138 0.51563981 0.5
      9142 0.51579280 0.5
      9084 0.51594569 0.5
      9103 0.51609848 0.5
      9149 0.51625118 0.5
      9102 0.51640379 0.5
      9067 0.51623070 0.5
      9103 0.51638311 0.5
      9013 0.51637280 0.5
      9015 0.51652502 0.5
      9051 0.51667716 0.5
      9108 0.51682919 0.5
      9081 0.51681861 0.5
      9117 0.51697046 0.5
      9093 0.51695980 0.5
      9090 0.51694915 0.5
      9138 0.51710072 0.5
      9158 0.51709000 0.5
      9228 0.51724138 0.5
      9217 0.51739267 0.5
      9248 0.51754386 0.5
      9304 0.51769496 0.5
      9367 0.51768388 0.5
      9400 0.51751094 0.5
      9390 0.51766177 0.5
      9272 0.51781250 0.5
      9297 0.51796314 0.5
      9350 0.51811368 0.5
      9328 0.51826413 0.5
      9391 0.51841448 0.5
      9423 0.51856474 0.5
      9406 0.51871491 0.5
      9428 0.51886498 0.5
      9494 0.51901496 0.5
      9380 0.51916485 0.5
      9315 0.51915291 0.5
      9290 0.51930262 0.5
      9307 0.51929060 0.5
      9365 0.51944012 0.5
      9439 0.51958955 0.5
      9461 0.51973889 0.5
      9457 0.51988813 0.5
      9475 0.52003728 0.5
      9536 0.52018634 0.5
      9547 0.52017381 0.5
      9468 0.52032268 0.5
      9468 0.52014879 0.5
      9469 0.52029749 0.5
      9451 0.52028492 0.5
      9495 0.52043344 0.5
      9482 0.52042079 0.5
      9492 0.52040816 0.5
      9416 0.52055641 0.5
      9469 0.52022229 0.5
      9485 0.52037037 0.5
      9466 0.52051836 0.5
      9506 0.52066626 0.5
      9467 0.52081406 0.5
      9558 0.52064079 0.5
      9608 0.52078842 0.5
      9610 0.52077562 0.5
      9498 0.52092308 0.5
      9460 0.52107044 0.5
